,State,District,Season,Crop,Year,Area,Rainfall,Production,Humidity,Min Temperature,Max Temperature,Temperature
9995,chhattisgarh,bilaspur,rabi,rapeseed &mustard,2002,2535.0,70.4445,643.0,59,9,44,27
9996,chhattisgarh,bilaspur,rabi,rapeseed &mustard,2003,2415.0,11.3165,830.0,61,8,46,27
9997,chhattisgarh,bilaspur,rabi,rapeseed &mustard,2004,2503.0,26.39675,791.0,62,10,43,26
9998,chhattisgarh,bilaspur,rabi,rapeseed &mustard,2005,2568.0,29.8755,745.0,60,10,45,26
9999,chhattisgarh,bilaspur,rabi,rapeseed &mustard,2006,2326.0,21.758000000000003,798.0,63,10,43,26
10000,chhattisgarh,bilaspur,rabi,rapeseed &mustard,2007,2272.0,6.82675,865.0,62,11,44,26
10001,chhattisgarh,bilaspur,rabi,rapeseed &mustard,2008,2238.0,25.598000000000003,768.0,60,9,43,26
10002,chhattisgarh,bilaspur,rabi,rapeseed &mustard,2009,2126.0,40.96,917.0,54,12,45,28
10003,chhattisgarh,bilaspur,rabi,rapeseed &mustard,2010,1573.0,22.10775,563.0,60,10,46,27
10004,chhattisgarh,bilaspur,rabi,rapeseed &mustard,2011,1931.0,30.81825,817.0,63,9,43,26
10005,chhattisgarh,bilaspur,rabi,rapeseed &mustard,2012,1804.0,29.997,793.0,59,9,46,27
10006,chhattisgarh,bilaspur,rabi,rapeseed &mustard,2013,1744.0,66.25225,912.0,62,10,46,26
10007,chhattisgarh,dantewada,rabi,rapeseed &mustard,2000,2677.0,20.03325,868.0,61,10,45,27
10008,chhattisgarh,dantewada,rabi,rapeseed &mustard,2001,2651.0,6.303,910.0,59,9,45,27
10009,chhattisgarh,dantewada,rabi,rapeseed &mustard,2002,2367.0,30.55375,447.0,59,9,44,27
10010,chhattisgarh,dantewada,rabi,rapeseed &mustard,2003,2410.0,17.96325,985.0,61,8,46,27
10011,chhattisgarh,dantewada,rabi,rapeseed &mustard,2004,2380.0,27.90475,894.0,62,10,43,26
10012,chhattisgarh,dantewada,rabi,rapeseed &mustard,2005,2401.0,15.21575,674.0,60,10,45,26
10013,chhattisgarh,dantewada,rabi,rapeseed &mustard,2006,2039.0,40.42075,785.0,63,10,43,26
10014,chhattisgarh,dantewada,rabi,rapeseed &mustard,2007,2031.0,13.729000000000001,774.0,62,11,44,26
10015,chhattisgarh,dantewada,rabi,rapeseed &mustard,2008,1754.0,21.5555,567.0,60,9,43,26
10016,chhattisgarh,dantewada,rabi,rapeseed &mustard,2009,1655.0,25.877,450.0,54,12,45,28
10017,chhattisgarh,dantewada,rabi,rapeseed &mustard,2010,1626.0,15.19775,467.0,60,10,46,27
10018,chhattisgarh,dantewada,rabi,rapeseed &mustard,2011,1270.0,18.2125,617.0,63,9,43,26
10019,chhattisgarh,dantewada,rabi,rapeseed &mustard,2012,1336.0,23.6195,588.0,59,9,46,27
10020,chhattisgarh,dantewada,rabi,rapeseed &mustard,2013,1272.0,45.95399999999999,693.0,62,10,46,26
10021,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2000,243.0,11.15775,84.0,61,10,45,27
10022,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2001,1440.0,41.9765,554.0,59,9,45,27
10023,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2002,1283.0,24.5025,423.0,59,9,44,27
10024,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2003,5583.0,62.5705,2245.0,61,8,46,27
10025,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2004,4664.0,15.24175,1723.0,62,10,43,26
10026,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2005,5119.0,4.013999999999999,1767.0,60,10,45,26
10027,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2006,5558.0,26.7505,2271.0,63,10,43,26
10028,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2007,3248.0,15.52125,1328.0,62,11,44,26
10029,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2008,3955.0,21.98225,1545.0,60,9,43,26
10030,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2009,5282.0,20.19575,2698.0,54,12,45,28
10031,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2010,2600.0,61.181999999999995,1086.0,60,10,46,27
10032,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2011,3208.0,12.61475,1581.0,63,9,43,26
10033,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2012,1713.0,20.78275,877.0,59,9,46,27
10034,chhattisgarh,dhamtari,rabi,rapeseed &mustard,2013,918.0,21.997,534.0,62,10,46,26
10035,chhattisgarh,durg,rabi,rapeseed &mustard,2000,279.0,17.724,58.0,61,10,45,27
10036,chhattisgarh,durg,rabi,rapeseed &mustard,2001,419.0,12.4345,113.0,59,9,45,27
10037,chhattisgarh,durg,rabi,rapeseed &mustard,2002,1227.0,24.96525,343.0,59,9,44,27
10038,chhattisgarh,durg,rabi,rapeseed &mustard,2003,800.0,45.068999999999996,290.0,61,8,46,27
10039,chhattisgarh,durg,rabi,rapeseed &mustard,2004,1496.0,16.1305,498.0,62,10,43,26
10040,chhattisgarh,durg,rabi,rapeseed &mustard,2005,2156.0,37.21675,650.0,60,10,45,26
10041,chhattisgarh,durg,rabi,rapeseed &mustard,2006,2078.0,27.4625,754.0,63,10,43,26
10042,chhattisgarh,durg,rabi,rapeseed &mustard,2007,1774.0,61.5055,575.0,62,11,44,26
10043,chhattisgarh,durg,rabi,rapeseed &mustard,2008,1993.0,15.85275,613.0,60,9,43,26
10044,chhattisgarh,durg,rabi,rapeseed &mustard,2009,2221.0,4.3145,924.0,54,12,45,28
10045,chhattisgarh,durg,rabi,rapeseed &mustard,2010,2418.0,27.36225,795.0,60,10,46,27
10046,chhattisgarh,durg,rabi,rapeseed &mustard,2011,766.0,14.77175,308.0,63,9,43,26
10047,chhattisgarh,durg,rabi,rapeseed &mustard,2012,704.0,27.17825,308.0,59,9,46,27
10048,chhattisgarh,durg,rabi,rapeseed &mustard,2013,810.0,15.36375,405.0,62,10,46,26
10049,chhattisgarh,jashpur,rabi,rapeseed &mustard,2000,4847.0,64.14375,1771.0,61,10,45,27
10050,chhattisgarh,jashpur,rabi,rapeseed &mustard,2001,4924.0,12.68475,1746.0,59,9,45,27
10051,chhattisgarh,jashpur,rabi,rapeseed &mustard,2002,4947.0,17.69675,1807.0,59,9,44,27
10052,chhattisgarh,jashpur,rabi,rapeseed &mustard,2003,4959.0,15.464,1923.0,61,8,46,27
10053,chhattisgarh,jashpur,rabi,rapeseed &mustard,2004,4932.0,14.53375,1758.0,62,10,43,26
10054,chhattisgarh,jashpur,rabi,rapeseed &mustard,2005,4901.0,14.38375,1602.0,60,10,45,26
10055,chhattisgarh,jashpur,rabi,rapeseed &mustard,2006,4955.0,22.32275,1674.0,63,10,43,26
10056,chhattisgarh,jashpur,rabi,rapeseed &mustard,2007,4913.0,44.0585,1972.0,62,11,44,26
10057,chhattisgarh,jashpur,rabi,rapeseed &mustard,2008,5056.0,14.10425,2027.0,60,9,43,26
10058,chhattisgarh,jashpur,rabi,rapeseed &mustard,2009,4728.0,42.501000000000005,2264.0,54,12,45,28
10059,chhattisgarh,jashpur,rabi,rapeseed &mustard,2010,4885.0,27.65975,1815.0,60,10,46,27
10060,chhattisgarh,jashpur,rabi,rapeseed &mustard,2011,4819.0,49.6765,2189.0,63,9,43,26
10061,chhattisgarh,jashpur,rabi,rapeseed &mustard,2012,4831.0,15.17525,2320.0,59,9,46,27
10062,chhattisgarh,jashpur,rabi,rapeseed &mustard,2013,4654.0,3.33725,2664.0,62,10,46,26
10063,chhattisgarh,kanker,rabi,rapeseed &mustard,2000,1793.0,27.761999999999997,655.0,61,10,45,27
10064,chhattisgarh,kanker,rabi,rapeseed &mustard,2001,2146.0,17.3905,839.0,59,9,45,27
10065,chhattisgarh,kanker,rabi,rapeseed &mustard,2002,1187.0,25.6805,210.0,59,9,44,27
10066,chhattisgarh,kanker,rabi,rapeseed &mustard,2003,1550.0,18.1475,845.0,61,8,46,27
10067,chhattisgarh,kanker,rabi,rapeseed &mustard,2004,1475.0,39.342,739.0,62,10,43,26
10068,chhattisgarh,kanker,rabi,rapeseed &mustard,2005,1471.0,14.6005,602.0,60,10,45,26
10069,chhattisgarh,kanker,rabi,rapeseed &mustard,2006,1424.0,19.817,690.0,63,10,43,26
10070,chhattisgarh,kanker,rabi,rapeseed &mustard,2007,1460.0,33.34275,658.0,62,11,44,26
10071,chhattisgarh,kanker,rabi,rapeseed &mustard,2008,1460.0,16.078,614.0,60,9,43,26
10072,chhattisgarh,kanker,rabi,rapeseed &mustard,2009,1460.0,15.88675,684.0,54,12,45,28
10073,chhattisgarh,kanker,rabi,rapeseed &mustard,2010,1237.0,24.50175,560.0,60,10,46,27
10074,chhattisgarh,kanker,rabi,rapeseed &mustard,2011,1203.0,45.04225,623.0,63,9,43,26
10075,chhattisgarh,kanker,rabi,rapeseed &mustard,2012,1167.0,14.26375,597.0,59,9,46,27
10076,chhattisgarh,kanker,rabi,rapeseed &mustard,2013,1172.0,39.68075,588.0,62,10,46,26
10077,chhattisgarh,korba,rabi,rapeseed &mustard,2000,1979.0,25.372,495.0,61,10,45,27
10078,chhattisgarh,korba,rabi,rapeseed &mustard,2001,2193.0,64.681,701.0,59,9,45,27
10079,chhattisgarh,korba,rabi,rapeseed &mustard,2002,2127.0,17.76475,573.0,59,9,44,27
10080,chhattisgarh,korba,rabi,rapeseed &mustard,2003,2226.0,4.937,670.0,61,8,46,27
10081,chhattisgarh,korba,rabi,rapeseed &mustard,2004,2207.0,28.08325,610.0,62,10,43,26
10082,chhattisgarh,korba,rabi,rapeseed &mustard,2005,2197.0,16.26925,580.0,60,10,45,26
10083,chhattisgarh,korba,rabi,rapeseed &mustard,2006,2187.0,31.328000000000003,630.0,63,10,43,26
10084,chhattisgarh,korba,rabi,rapeseed &mustard,2007,2229.0,9.27,698.0,62,11,44,26
10085,chhattisgarh,korba,rabi,rapeseed &mustard,2008,2243.0,44.895,770.0,60,9,43,26
10086,chhattisgarh,korba,rabi,rapeseed &mustard,2009,1863.0,13.87975,659.0,54,12,45,28
10087,chhattisgarh,korba,rabi,rapeseed &mustard,2010,2265.0,17.17125,811.0,60,10,46,27
10088,chhattisgarh,korba,rabi,rapeseed &mustard,2011,2194.0,16.3955,749.0,63,9,43,26
10089,chhattisgarh,korba,rabi,rapeseed &mustard,2012,2169.0,10.953,769.0,59,9,46,27
10090,chhattisgarh,korba,rabi,rapeseed &mustard,2013,2175.0,20.2245,875.0,62,10,46,26
10091,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2000,93.0,20.65225,40.0,61,10,45,27
10092,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2001,128.0,43.84575,46.0,59,9,45,27
10093,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2002,98.0,12.184000000000001,30.0,59,9,44,27
10094,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2003,140.0,47.70875,47.0,61,8,46,27
10095,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2004,104.0,26.43225,32.0,62,10,43,26
10096,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2005,153.0,41.708,44.0,60,10,45,26
10097,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2006,132.0,16.0485,47.0,63,10,43,26
10098,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2007,130.0,3.155,48.0,62,11,44,26
10099,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2008,105.0,26.9635,33.0,60,9,43,26
10100,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2009,183.0,18.6595,77.0,54,12,45,28
10101,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2010,145.0,27.96125,52.0,60,10,46,27
10102,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2011,121.0,10.82125,63.0,63,9,43,26
10103,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2012,211.0,35.34075,117.0,59,9,46,27
10104,chhattisgarh,mahasamund,rabi,rapeseed &mustard,2013,197.0,12.62025,114.0,62,10,46,26
10105,chhattisgarh,raigarh,rabi,rapeseed &mustard,2000,583.0,22.05075,178.0,61,10,45,27
10106,chhattisgarh,raigarh,rabi,rapeseed &mustard,2001,746.0,17.469,255.0,59,9,45,27
10107,chhattisgarh,raigarh,rabi,rapeseed &mustard,2002,1212.0,14.04925,412.0,59,9,44,27
10108,chhattisgarh,raigarh,rabi,rapeseed &mustard,2003,1929.0,21.17375,801.0,61,8,46,27
10109,chhattisgarh,raigarh,rabi,rapeseed &mustard,2004,1248.0,22.65825,476.0,62,10,43,26
10110,chhattisgarh,raigarh,rabi,rapeseed &mustard,2005,1993.0,47.0585,687.0,60,10,45,26
10111,chhattisgarh,raigarh,rabi,rapeseed &mustard,2006,1652.0,9.2155,639.0,63,10,43,26
10112,chhattisgarh,raigarh,rabi,rapeseed &mustard,2007,1690.0,43.58425,738.0,62,11,44,26
10113,chhattisgarh,raigarh,rabi,rapeseed &mustard,2008,1629.0,22.99525,653.0,60,9,43,26
10114,chhattisgarh,raigarh,rabi,rapeseed &mustard,2009,1468.0,55.51625,521.0,54,12,45,28
10115,chhattisgarh,raigarh,rabi,rapeseed &mustard,2010,1497.0,12.81925,606.0,60,10,46,27
10116,chhattisgarh,raigarh,rabi,rapeseed &mustard,2011,1475.0,3.19275,645.0,63,9,43,26
10117,chhattisgarh,raigarh,rabi,rapeseed &mustard,2012,1507.0,23.5615,773.0,59,9,46,27
10118,chhattisgarh,raigarh,rabi,rapeseed &mustard,2013,1494.0,20.304000000000002,842.0,62,10,46,26
10119,chhattisgarh,raipur,rabi,rapeseed &mustard,2000,605.0,32.1165,182.0,61,10,45,27
10120,chhattisgarh,raipur,rabi,rapeseed &mustard,2001,759.0,13.1485,251.0,59,9,45,27
10121,chhattisgarh,raipur,rabi,rapeseed &mustard,2002,784.0,25.2745,235.0,59,9,44,27
10122,chhattisgarh,raipur,rabi,rapeseed &mustard,2003,1201.0,14.7905,451.0,61,8,46,27
10123,chhattisgarh,raipur,rabi,rapeseed &mustard,2004,1352.0,25.31675,467.0,62,10,43,26
10124,chhattisgarh,raipur,rabi,rapeseed &mustard,2005,1466.0,27.592,455.0,60,10,45,26
10125,chhattisgarh,raipur,rabi,rapeseed &mustard,2006,1338.0,17.582,500.0,63,10,43,26
10126,chhattisgarh,raipur,rabi,rapeseed &mustard,2007,1244.0,22.63875,458.0,62,11,44,26
10127,chhattisgarh,raipur,rabi,rapeseed &mustard,2008,1208.0,25.01,407.0,60,9,43,26
10128,chhattisgarh,raipur,rabi,rapeseed &mustard,2009,1421.0,48.831,615.0,54,12,45,28
10129,chhattisgarh,raipur,rabi,rapeseed &mustard,2010,1426.0,10.8875,494.0,60,10,46,27
10130,chhattisgarh,raipur,rabi,rapeseed &mustard,2011,651.0,44.39475,311.0,63,9,43,26
10131,chhattisgarh,raipur,rabi,rapeseed &mustard,2012,830.0,24.8735,425.0,59,9,46,27
10132,chhattisgarh,raipur,rabi,rapeseed &mustard,2013,676.0,61.9025,422.0,62,10,46,26
10133,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2000,761.0,14.5095,196.0,61,10,45,27
10134,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2001,648.0,4.09325,211.0,59,9,45,27
10135,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2002,540.0,25.28375,156.0,59,9,44,27
10136,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2003,633.0,18.34525,238.0,61,8,46,27
10137,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2004,563.0,28.5735,195.0,62,10,43,26
10138,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2005,558.0,9.421,182.0,60,10,45,26
10139,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2006,423.0,33.31675,162.0,63,10,43,26
10140,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2007,443.0,12.865,169.0,62,11,44,26
10141,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2008,596.0,21.09125,187.0,60,9,43,26
10142,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2009,435.0,16.96225,175.0,54,12,45,28
10143,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2010,456.0,13.41475,170.0,60,10,46,27
10144,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2011,391.0,21.933000000000003,171.0,63,9,43,26
10145,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2012,386.0,21.94275,162.0,59,9,46,27
10146,chhattisgarh,rajnandgaon,rabi,rapeseed &mustard,2013,331.0,46.5085,142.0,62,10,46,26
10147,chhattisgarh,surguja,rabi,rapeseed &mustard,2000,20923.0,9.78225,7387.0,61,10,45,27
10148,chhattisgarh,surguja,rabi,rapeseed &mustard,2001,20786.0,44.702,8136.0,59,9,45,27
10149,chhattisgarh,surguja,rabi,rapeseed &mustard,2002,20665.0,23.25075,7930.0,59,9,44,27
10150,chhattisgarh,surguja,rabi,rapeseed &mustard,2003,20375.0,50.147,8890.0,61,8,46,27
10151,chhattisgarh,surguja,rabi,rapeseed &mustard,2004,20507.0,13.65325,8224.0,62,10,43,26
10152,chhattisgarh,surguja,rabi,rapeseed &mustard,2005,20427.0,3.18225,7153.0,60,10,45,26
10153,chhattisgarh,surguja,rabi,rapeseed &mustard,2006,19759.0,23.66125,8758.0,63,10,43,26
10154,chhattisgarh,surguja,rabi,rapeseed &mustard,2007,19885.0,14.857999999999999,8542.0,62,11,44,26
10155,chhattisgarh,surguja,rabi,rapeseed &mustard,2008,19965.0,18.6695,7997.0,60,9,43,26
10156,chhattisgarh,surguja,rabi,rapeseed &mustard,2009,19820.0,26.2525,7367.0,54,12,45,28
10157,chhattisgarh,surguja,rabi,rapeseed &mustard,2010,19520.0,56.474,8549.0,60,10,46,27
10158,chhattisgarh,surguja,rabi,rapeseed &mustard,2011,6521.0,13.33475,2718.0,63,9,43,26
10159,chhattisgarh,surguja,rabi,rapeseed &mustard,2012,6534.0,20.9035,3623.0,59,9,46,27
10160,chhattisgarh,surguja,rabi,rapeseed &mustard,2013,6489.0,32.70325,4082.0,62,10,46,26
10161,gujarat,ahmadabad,rabi,rapeseed &mustard,1997,9000.0,20.17325,9400.0,0,0,0,0
10162,gujarat,ahmadabad,rabi,rapeseed &mustard,1998,6300.0,9.61875,6300.0,0,0,0,0
10163,gujarat,ahmadabad,rabi,rapeseed &mustard,1999,8100.0,25.989,7700.0,0,0,0,0
10164,gujarat,ahmadabad,rabi,rapeseed &mustard,2000,1100.0,43.1685,1300.0,0,0,0,0
10165,gujarat,ahmadabad,rabi,rapeseed &mustard,2001,2000.0,20.35475,1900.0,0,0,0,0
10166,gujarat,ahmadabad,rabi,rapeseed &mustard,2002,2100.0,32.4755,2100.0,0,0,0,0
10167,gujarat,ahmadabad,rabi,rapeseed &mustard,2003,2500.0,28.4915,3400.0,0,0,0,0
10168,gujarat,ahmadabad,rabi,rapeseed &mustard,2004,2800.0,62.99975,4200.0,0,0,0,0
10169,gujarat,ahmadabad,rabi,rapeseed &mustard,2005,2900.0,19.73225,3400.0,0,0,0,0
10170,gujarat,ahmadabad,rabi,rapeseed &mustard,2006,1900.0,6.01075,1800.0,0,0,0,0
10171,gujarat,ahmadabad,rabi,rapeseed &mustard,2007,1500.0,28.6315,2000.0,0,0,0,0
10172,gujarat,ahmadabad,rabi,rapeseed &mustard,2008,1600.0,20.02275,1800.0,0,0,0,0
10173,gujarat,ahmadabad,rabi,rapeseed &mustard,2009,1100.0,29.56975,1400.0,0,0,0,0
10174,gujarat,ahmadabad,rabi,rapeseed &mustard,2010,1200.0,10.48325,1900.0,0,0,0,0
10175,gujarat,ahmadabad,rabi,rapeseed &mustard,2011,1800.0,24.67925,2800.0,0,0,0,0
10176,gujarat,ahmadabad,rabi,rapeseed &mustard,2012,500.0,12.047,900.0,0,0,0,0
10177,gujarat,amreli,rabi,rapeseed &mustard,1997,1500.0,23.83875,1500.0,0,0,0,0
10178,gujarat,amreli,rabi,rapeseed &mustard,1998,1400.0,11.474,1900.0,0,0,0,0
10179,gujarat,amreli,rabi,rapeseed &mustard,1999,900.0,16.189,800.0,0,0,0,0
10180,gujarat,amreli,rabi,rapeseed &mustard,2000,100.0,26.6205,100.0,0,0,0,0
10181,gujarat,amreli,rabi,rapeseed &mustard,2001,400.0,18.41725,500.0,0,0,0,0
10182,gujarat,amreli,rabi,rapeseed &mustard,2002,400.0,41.19375,500.0,0,0,0,0
10183,gujarat,amreli,rabi,rapeseed &mustard,2003,500.0,11.91325,800.0,0,0,0,0
10184,gujarat,amreli,rabi,rapeseed &mustard,2004,400.0,40.808,500.0,0,0,0,0
10185,gujarat,amreli,rabi,rapeseed &mustard,2005,300.0,25.43325,400.0,0,0,0,0
10186,gujarat,amreli,rabi,rapeseed &mustard,2006,300.0,38.1975,400.0,0,0,0,0
10187,gujarat,amreli,rabi,rapeseed &mustard,2007,200.0,14.60825,400.0,0,0,0,0
10188,gujarat,amreli,rabi,rapeseed &mustard,2008,100.0,3.08375,100.0,0,0,0,0
10189,gujarat,amreli,rabi,rapeseed &mustard,2009,100.0,20.26175,100.0,0,0,0,0
10190,gujarat,amreli,rabi,rapeseed &mustard,2010,200.0,16.0505,300.0,0,0,0,0
10191,gujarat,anand,rabi,rapeseed &mustard,2003,2600.0,23.50675,3800.0,0,0,0,0
10192,gujarat,anand,rabi,rapeseed &mustard,2004,3400.0,18.58075,4700.0,0,0,0,0
10193,gujarat,anand,rabi,rapeseed &mustard,2005,3000.0,59.73875,4700.0,0,0,0,0
10194,gujarat,anand,rabi,rapeseed &mustard,2006,2800.0,12.5995,3400.0,0,0,0,0
10195,gujarat,anand,rabi,rapeseed &mustard,2007,2400.0,20.83675,3900.0,0,0,0,0
10196,gujarat,anand,rabi,rapeseed &mustard,2008,3300.0,20.1515,3700.0,0,0,0,0
10197,gujarat,anand,rabi,rapeseed &mustard,2009,2300.0,16.393,3700.0,0,0,0,0
10198,gujarat,anand,rabi,rapeseed &mustard,2010,2200.0,13.964,3400.0,0,0,0,0
10199,gujarat,anand,rabi,rapeseed &mustard,2011,2800.0,24.29375,4400.0,0,0,0,0
10200,gujarat,anand,rabi,rapeseed &mustard,2012,3300.0,45.456,5500.0,0,0,0,0
10201,gujarat,banas kantha,rabi,rapeseed &mustard,1997,161700.0,14.16325,161000.0,0,0,0,0
10202,gujarat,banas kantha,rabi,rapeseed &mustard,1998,164300.0,39.3325,226400.0,0,0,0,0
10203,gujarat,banas kantha,rabi,rapeseed &mustard,1999,162300.0,26.84575,145000.0,0,0,0,0
10204,gujarat,banas kantha,rabi,rapeseed &mustard,2000,105800.0,61.832,124000.0,0,0,0,0
10205,gujarat,banas kantha,rabi,rapeseed &mustard,2001,159400.0,14.92575,193300.0,0,0,0,0
10206,gujarat,banas kantha,rabi,rapeseed &mustard,2002,108800.0,3.91275,111300.0,0,0,0,0
10207,gujarat,banas kantha,rabi,rapeseed &mustard,2003,161900.0,27.26775,237800.0,0,0,0,0
10208,gujarat,banas kantha,rabi,rapeseed &mustard,2004,180100.0,17.7345,249800.0,0,0,0,0
10209,gujarat,banas kantha,rabi,rapeseed &mustard,2005,186900.0,28.33975,300800.0,0,0,0,0
10210,gujarat,banas kantha,rabi,rapeseed &mustard,2006,205700.0,14.174000000000001,289700.0,0,0,0,0
10211,gujarat,banas kantha,rabi,rapeseed &mustard,2007,185000.0,53.915,306500.0,0,0,0,0
10212,gujarat,banas kantha,rabi,rapeseed &mustard,2008,150900.0,13.487,171300.0,0,0,0,0
10213,gujarat,banas kantha,rabi,rapeseed &mustard,2009,102500.0,21.60525,164400.0,0,0,0,0
10214,gujarat,banas kantha,rabi,rapeseed &mustard,2010,120000.0,17.8425,184800.0,0,0,0,0
10215,gujarat,banas kantha,rabi,rapeseed &mustard,2011,112400.0,14.130999999999998,175400.0,0,0,0,0
10216,gujarat,banas kantha,rabi,rapeseed &mustard,2012,115300.0,19.2075,206200.0,0,0,0,0
10217,gujarat,bharuch,rabi,rapeseed &mustard,1997,100.0,23.79575,100.0,0,0,0,0
10218,gujarat,bharuch,rabi,rapeseed &mustard,1998,200.0,48.66025,300.0,0,0,0,0
10219,gujarat,bharuch,rabi,rapeseed &mustard,1999,100.0,11.0635,100.0,0,0,0,0
10220,gujarat,bharuch,rabi,rapeseed &mustard,2001,100.0,46.87825,100.0,0,0,0,0
10221,gujarat,bharuch,rabi,rapeseed &mustard,2002,100.0,26.30525,100.0,0,0,0,0
10222,gujarat,bharuch,rabi,rapeseed &mustard,2003,100.0,59.78375,100.0,0,0,0,0
10223,gujarat,bharuch,rabi,rapeseed &mustard,2004,200.0,14.258,300.0,0,0,0,0
10224,gujarat,bharuch,rabi,rapeseed &mustard,2005,100.0,3.3585,100.0,0,0,0,0
10225,gujarat,bharuch,rabi,rapeseed &mustard,2006,100.0,27.962,200.0,0,0,0,0
10226,gujarat,bharuch,rabi,rapeseed &mustard,2007,200.0,16.5385,400.0,0,0,0,0
10227,gujarat,bharuch,rabi,rapeseed &mustard,2008,100.0,29.16025,100.0,0,0,0,0
10228,gujarat,bharuch,rabi,rapeseed &mustard,2011,200.0,6.93125,300.0,0,0,0,0
10229,gujarat,bhavnagar,rabi,rapeseed &mustard,1997,900.0,29.55975,900.0,0,0,0,0
10230,gujarat,bhavnagar,rabi,rapeseed &mustard,1998,1200.0,12.927,1700.0,0,0,0,0
10231,gujarat,bhavnagar,rabi,rapeseed &mustard,1999,700.0,17.79625,600.0,0,0,0,0
10232,gujarat,bhavnagar,rabi,rapeseed &mustard,2001,400.0,14.203,400.0,0,0,0,0
10233,gujarat,bhavnagar,rabi,rapeseed &mustard,2002,500.0,10.93875,600.0,0,0,0,0
10234,gujarat,bhavnagar,rabi,rapeseed &mustard,2003,200.0,21.708000000000002,200.0,0,0,0,0
10235,gujarat,bhavnagar,rabi,rapeseed &mustard,2004,100.0,18.63075,100.0,0,0,0,0
10236,gujarat,bhavnagar,rabi,rapeseed &mustard,2005,400.0,41.23125,700.0,0,0,0,0
10237,gujarat,bhavnagar,rabi,rapeseed &mustard,2006,100.0,11.1125,100.0,0,0,0,0
10238,gujarat,bhavnagar,rabi,rapeseed &mustard,2007,100.0,43.1065,200.0,0,0,0,0
10239,gujarat,bhavnagar,rabi,rapeseed &mustard,2008,200.0,22.57925,300.0,0,0,0,0
10240,gujarat,bhavnagar,rabi,rapeseed &mustard,2009,100.0,34.7125,100.0,0,0,0,0
10241,gujarat,bhavnagar,rabi,rapeseed &mustard,2010,100.0,14.663,200.0,0,0,0,0
10242,gujarat,bhavnagar,rabi,rapeseed &mustard,2011,100.0,3.1015,100.0,0,0,0,0
10243,gujarat,dohad,rabi,rapeseed &mustard,2003,200.0,22.9235,300.0,0,0,0,0
10244,gujarat,dohad,rabi,rapeseed &mustard,2004,200.0,18.77975,300.0,0,0,0,0
10245,gujarat,dohad,rabi,rapeseed &mustard,2005,300.0,28.42775,500.0,0,0,0,0
10246,gujarat,dohad,rabi,rapeseed &mustard,2006,300.0,12.65375,300.0,0,0,0,0
10247,gujarat,dohad,rabi,rapeseed &mustard,2007,300.0,40.17725,400.0,0,0,0,0
10248,gujarat,dohad,rabi,rapeseed &mustard,2008,200.0,12.96125,200.0,0,0,0,0
10249,gujarat,dohad,rabi,rapeseed &mustard,2009,100.0,22.63075,300.0,0,0,0,0
10250,gujarat,dohad,rabi,rapeseed &mustard,2010,100.0,19.71775,200.0,0,0,0,0
10251,gujarat,dohad,rabi,rapeseed &mustard,2011,100.0,14.56275,100.0,0,0,0,0
10252,gujarat,dohad,rabi,rapeseed &mustard,2012,100.0,20.51025,200.0,0,0,0,0
