State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature,humidity,soil moisture
bihar,muzaffarpur,1999,kharif     ,dry ginger,29,43,37,40,46
bihar,muzaffarpur,2000,kharif     ,dry ginger,41,37,36,35,45
bihar,muzaffarpur,2001,kharif     ,dry ginger,24,26,36,35,45
bihar,muzaffarpur,2002,whole year ,dry ginger,10,15,36,40,54
bihar,muzaffarpur,2003,kharif     ,dry ginger,13,13,35,50,59
bihar,muzaffarpur,2004,kharif     ,dry ginger,5,5,35,50,59
bihar,muzaffarpur,2004,whole year ,dry ginger,5,5,34,45,52
bihar,muzaffarpur,2005,whole year ,dry ginger,20,21,34,55,62
bihar,muzaffarpur,2008,kharif     ,dry ginger,10,16,37,40,46
bihar,nalanda,2002,whole year ,dry ginger,4,6,35,50,59
bihar,nawada,1999,kharif     ,dry ginger,1,1,37,40,46
bihar,nawada,2004,whole year ,dry ginger,1,2,36,40,54
bihar,nawada,2005,whole year ,dry ginger,2,3,36,41,50
bihar,pashchim champaran,1997,kharif     ,dry ginger,56,82,37,42,55
bihar,pashchim champaran,1998,whole year ,dry ginger,68,92,36,35,45
bihar,pashchim champaran,1999,kharif     ,dry ginger,101,150,37,40,46
bihar,pashchim champaran,2000,kharif     ,dry ginger,84,151,36,35,45
bihar,pashchim champaran,2001,kharif     ,dry ginger,84,130,37,40,46
bihar,pashchim champaran,2002,whole year ,dry ginger,89,132,36,35,45
bihar,pashchim champaran,2003,kharif     ,dry ginger,80,134,36,41,50
bihar,pashchim champaran,2004,kharif     ,dry ginger,85,137,36,41,50
bihar,pashchim champaran,2004,whole year ,dry ginger,83,133,36,35,45
bihar,pashchim champaran,2005,whole year ,dry ginger,86,140,25,55,55
bihar,pashchim champaran,2007,kharif     ,dry ginger,78,127,34,55,62
bihar,pashchim champaran,2008,kharif     ,dry ginger,82,134,34,55,62
bihar,purbi champaran,1997,kharif     ,dry ginger,96,140,34,45,52
bihar,purbi champaran,1998,whole year ,dry ginger,93,125,34,55,62
bihar,purbi champaran,1999,kharif     ,dry ginger,36,53,35,50,59
bihar,purbi champaran,2001,kharif     ,dry ginger,43,62,37,40,46
bihar,purbi champaran,2003,kharif     ,dry ginger,1,2,36,35,45
bihar,purbi champaran,2004,kharif     ,dry ginger,15,24,37,42,55
bihar,purbi champaran,2004,whole year ,dry ginger,15,23,36,40,54
bihar,purbi champaran,2005,whole year ,dry ginger,16,24,35,50,59
bihar,purbi champaran,2007,kharif     ,dry ginger,16,26,36,35,45
bihar,purbi champaran,2008,kharif     ,dry ginger,16,26,37,42,55
bihar,purnia,1997,kharif     ,dry ginger,21,30,34,55,62
bihar,purnia,1998,whole year ,dry ginger,17,24,36,40,54
bihar,purnia,1999,kharif     ,dry ginger,16,23,34,45,52
bihar,purnia,2000,kharif     ,dry ginger,11,15,36,40,54
bihar,purnia,2001,kharif     ,dry ginger,3,4,34,55,62
bihar,purnia,2002,whole year ,dry ginger,1,1,36,40,54
bihar,purnia,2003,kharif     ,dry ginger,3,5,34,45,52
bihar,purnia,2004,kharif     ,dry ginger,2,3,34,55,62
bihar,purnia,2004,whole year ,dry ginger,2,3,35,50,59
bihar,purnia,2005,whole year ,dry ginger,1,2,36,35,45
bihar,purnia,2008,kharif     ,dry ginger,1,2,36,40,54
bihar,saharsa,1997,kharif     ,dry ginger,3,4,34,45,52
bihar,saharsa,1998,whole year ,dry ginger,1,1,36,41,50
bihar,saharsa,2004,kharif     ,dry ginger,3,5,25,55,55
bihar,saharsa,2004,whole year ,dry ginger,3,5,25,55,55
bihar,saharsa,2007,kharif     ,dry ginger,1,2,36,40,54
bihar,samastipur,1997,kharif     ,dry ginger,11,8,35,50,59
bihar,samastipur,1998,whole year ,dry ginger,6,8,36,35,45
bihar,samastipur,1999,kharif     ,dry ginger,9,13,36,41,50
bihar,samastipur,2000,kharif     ,dry ginger,35,35,36,41,50
bihar,samastipur,2001,kharif     ,dry ginger,18,17,34,45,52
bihar,samastipur,2002,whole year ,dry ginger,4,6,36,41,50
bihar,samastipur,2003,kharif     ,dry ginger,4,4,34,55,62
bihar,samastipur,2004,kharif     ,dry ginger,4,4,34,55,62
bihar,samastipur,2004,whole year ,dry ginger,4,4,37,42,55
bihar,samastipur,2005,whole year ,dry ginger,4,6,37,42,55
bihar,samastipur,2007,kharif     ,dry ginger,4,6,36,41,50
bihar,samastipur,2008,kharif     ,dry ginger,2,3,36,35,45
bihar,sitamarhi,1997,kharif     ,dry ginger,5,7,34,45,52
bihar,sitamarhi,1998,whole year ,dry ginger,12,16,34,45,52
bihar,sitamarhi,1999,kharif     ,dry ginger,2,3,25,55,55
bihar,sitamarhi,2000,kharif     ,dry ginger,1,2,34,55,62
bihar,siwan,1997,kharif     ,dry ginger,27,38,34,45,52
bihar,siwan,1998,whole year ,dry ginger,62,87,36,40,54
bihar,siwan,1999,kharif     ,dry ginger,3,4,35,50,59
bihar,siwan,2000,kharif     ,dry ginger,1,1,36,40,54
bihar,siwan,2004,kharif     ,dry ginger,1,2,36,41,50
bihar,siwan,2004,whole year ,dry ginger,1,2,37,40,46
bihar,siwan,2005,whole year ,dry ginger,52,78,34,45,52
bihar,supaul,1998,whole year ,dry ginger,25,35,36,35,45
bihar,supaul,1999,kharif     ,dry ginger,25,38,37,40,46
bihar,supaul,2002,whole year ,dry ginger,12,18,25,55,55
bihar,supaul,2003,kharif     ,dry ginger,4,6,36,35,45
bihar,supaul,2004,kharif     ,dry ginger,14,21,36,41,50
bihar,supaul,2004,whole year ,dry ginger,14,21,36,40,54
bihar,supaul,2005,whole year ,dry ginger,8,12,34,45,52
bihar,supaul,2007,kharif     ,dry ginger,3,5,37,40,46
bihar,supaul,2008,kharif     ,dry ginger,11,18,36,35,45
bihar,vaishali,1997,kharif     ,dry ginger,17,25,37,42,55
bihar,vaishali,2000,kharif     ,dry ginger,6,9,36,35,45
bihar,araria,1997,whole year ,garlic,350,467,36,41,50
bihar,araria,1998,whole year ,garlic,194,282,35,50,59
bihar,araria,1999,whole year ,garlic,184,261,36,35,45
bihar,araria,2000,whole year ,garlic,201,248,36,41,50
bihar,araria,2001,whole year ,garlic,191,280,36,41,50
bihar,araria,2002,whole year ,garlic,246,363,37,42,55
bihar,araria,2003,whole year ,garlic,222,334,35,50,59
bihar,araria,2004,whole year ,garlic,186,280,37,42,55
bihar,araria,2005,whole year ,garlic,311,459,34,45,52
bihar,araria,2007,whole year ,garlic,416,601,36,41,50
bihar,araria,2008,whole year ,garlic,416,575,36,40,54
bihar,arwal,2004,whole year ,garlic,10,15,36,35,45
bihar,arwal,2005,whole year ,garlic,21,31,34,55,62
bihar,arwal,2007,whole year ,garlic,20,29,36,41,50
bihar,arwal,2008,whole year ,garlic,18,29,37,40,46
bihar,aurangabad,1998,whole year ,garlic,3,4,34,45,52
bihar,aurangabad,2000,whole year ,garlic,3,4,37,40,46
bihar,aurangabad,2001,whole year ,garlic,3,4,34,45,52
bihar,aurangabad,2002,whole year ,garlic,3,4,36,35,45
bihar,aurangabad,2003,whole year ,garlic,4,6,37,40,46
bihar,aurangabad,2005,whole year ,garlic,6,9,37,42,55
bihar,aurangabad,2007,whole year ,garlic,13,19,35,50,59
bihar,aurangabad,2008,whole year ,garlic,13,21,36,41,50
bihar,banka,1997,whole year ,garlic,2,3,37,42,55
bihar,banka,2000,whole year ,garlic,2,3,37,42,55
bihar,banka,2001,whole year ,garlic,2,3,34,55,62
bihar,banka,2007,whole year ,garlic,3,4,25,55,55
bihar,banka,2008,whole year ,garlic,3,5,36,35,45
bihar,begusarai,1997,whole year ,garlic,8,11,34,45,52
bihar,begusarai,1998,whole year ,garlic,12,17,37,42,55
bihar,begusarai,1999,whole year ,garlic,5,7,36,40,54
bihar,begusarai,2000,whole year ,garlic,2,3,36,40,54
bihar,begusarai,2001,whole year ,garlic,7,10,36,40,54
bihar,begusarai,2002,whole year ,garlic,1,1,37,42,55
bihar,begusarai,2003,whole year ,garlic,8,12,34,55,62
bihar,begusarai,2004,whole year ,garlic,10,15,25,55,55
bihar,begusarai,2005,whole year ,garlic,15,22,37,42,55
bihar,bhagalpur,1997,whole year ,garlic,17,23,36,41,50
bihar,bhagalpur,1998,whole year ,garlic,39,57,35,50,59
bihar,bhagalpur,1999,whole year ,garlic,39,55,34,55,62
bihar,bhagalpur,2000,whole year ,garlic,35,49,34,55,62
bihar,bhagalpur,2001,whole year ,garlic,38,56,34,55,62
bihar,bhagalpur,2002,whole year ,garlic,21,31,34,55,62
bihar,bhagalpur,2003,whole year ,garlic,29,43,36,41,50
bihar,bhagalpur,2004,whole year ,garlic,53,80,35,50,59
bihar,bhagalpur,2005,whole year ,garlic,39,58,37,40,46
bihar,bhagalpur,2007,whole year ,garlic,29,42,37,40,46
bihar,bhagalpur,2008,whole year ,garlic,29,47,35,50,59
bihar,bhojpur,1997,whole year ,garlic,4,5,34,45,52
bihar,bhojpur,1998,whole year ,garlic,6,9,37,42,55
bihar,bhojpur,1999,whole year ,garlic,6,9,36,41,50
bihar,bhojpur,2001,whole year ,garlic,2,3,37,40,46
bihar,bhojpur,2002,whole year ,garlic,2,3,35,50,59
bihar,bhojpur,2003,whole year ,garlic,5,7,36,35,45
bihar,bhojpur,2004,whole year ,garlic,2,3,37,42,55
bihar,bhojpur,2005,whole year ,garlic,5,7,36,35,45
bihar,bhojpur,2008,whole year ,garlic,6,9,36,40,54
bihar,buxar,1997,whole year ,garlic,7,9,36,40,54
bihar,buxar,1998,whole year ,garlic,3,4,36,35,45
bihar,buxar,1999,whole year ,garlic,5,7,34,45,52
bihar,buxar,2000,whole year ,garlic,2,3,37,42,55
bihar,buxar,2001,whole year ,garlic,3,4,37,42,55
bihar,buxar,2002,whole year ,garlic,2,3,36,41,50
bihar,buxar,2003,whole year ,garlic,1,2,37,40,46
bihar,buxar,2007,whole year ,garlic,5,7,36,41,50
bihar,buxar,2008,whole year ,garlic,1,2,36,41,50
bihar,darbhanga,1997,whole year ,garlic,6,8,25,55,55
bihar,darbhanga,1998,whole year ,garlic,8,12,37,40,46
bihar,darbhanga,1999,whole year ,garlic,8,11,34,45,52
bihar,darbhanga,2000,whole year ,garlic,11,16,25,55,55
bihar,darbhanga,2001,whole year ,garlic,13,19,25,55,55
bihar,darbhanga,2002,whole year ,garlic,39,58,35,50,59
bihar,darbhanga,2003,whole year ,garlic,30,45,36,40,54
bihar,darbhanga,2004,whole year ,garlic,25,38,36,41,50
bihar,darbhanga,2005,whole year ,garlic,26,38,37,40,46
bihar,darbhanga,2007,whole year ,garlic,8,12,34,55,62
bihar,gaya,1997,whole year ,garlic,48,64,35,50,59
bihar,gaya,1998,whole year ,garlic,41,60,36,41,50
bihar,gaya,1999,whole year ,garlic,28,40,34,55,62
bihar,gaya,2000,whole year ,garlic,33,48,34,45,52
bihar,gaya,2001,whole year ,garlic,5,7,25,55,55
bihar,gaya,2002,whole year ,garlic,42,61,34,55,62
bihar,gaya,2003,whole year ,garlic,54,78,36,35,45
bihar,gaya,2004,whole year ,garlic,47,68,36,35,45
bihar,gaya,2005,whole year ,garlic,33,49,37,42,55
bihar,gaya,2007,whole year ,garlic,44,64,35,50,59
bihar,gaya,2008,whole year ,garlic,40,64,37,40,46
bihar,gopalganj,1997,whole year ,garlic,46,28,25,55,55
bihar,gopalganj,1998,whole year ,garlic,9,6,36,41,50
bihar,gopalganj,1999,whole year ,garlic,4,2,34,55,62
bihar,gopalganj,2000,whole year ,garlic,47,46,34,55,62
bihar,gopalganj,2001,whole year ,garlic,52,51,34,55,62
bihar,gopalganj,2002,whole year ,garlic,56,83,35,50,59
bihar,gopalganj,2003,whole year ,garlic,43,65,36,35,45
bihar,gopalganj,2004,whole year ,garlic,65,98,37,40,46
bihar,gopalganj,2005,whole year ,garlic,26,38,34,55,62
bihar,gopalganj,2007,whole year ,garlic,20,29,25,55,55
bihar,gopalganj,2008,whole year ,garlic,22,35,35,50,59
bihar,jamui,2002,whole year ,garlic,1,1,36,41,50
bihar,jamui,2003,whole year ,garlic,1,2,36,35,45
bihar,jamui,2004,whole year ,garlic,1,2,34,55,62
bihar,jehanabad,1997,whole year ,garlic,7,9,34,55,62
bihar,jehanabad,1998,whole year ,garlic,8,12,35,50,59
bihar,jehanabad,1999,whole year ,garlic,16,23,35,50,59
bihar,jehanabad,2000,whole year ,garlic,17,25,36,41,50
bihar,jehanabad,2001,whole year ,garlic,18,26,35,50,59
bihar,jehanabad,2002,whole year ,garlic,17,25,37,42,55
bihar,jehanabad,2003,whole year ,garlic,10,15,25,55,55
bihar,jehanabad,2004,whole year ,garlic,6,9,36,41,50
bihar,jehanabad,2005,whole year ,garlic,24,35,34,55,62
bihar,jehanabad,2007,whole year ,garlic,4,6,35,50,59
bihar,jehanabad,2008,whole year ,garlic,2,3,35,50,59
bihar,kaimur (bhabua),1997,whole year ,garlic,2,3,34,55,62
bihar,kaimur (bhabua),1998,whole year ,garlic,2,3,36,35,45
bihar,kaimur (bhabua),1999,whole year ,garlic,1,1,36,41,50
bihar,kaimur (bhabua),2000,whole year ,garlic,1,1,34,55,62
bihar,kaimur (bhabua),2002,whole year ,garlic,10,15,36,40,54
bihar,kaimur (bhabua),2003,whole year ,garlic,9,14,34,45,52
bihar,kaimur (bhabua),2008,whole year ,garlic,2,3,35,50,59
bihar,katihar,1997,whole year ,garlic,67,89,37,42,55
bihar,katihar,1998,whole year ,garlic,65,94,36,35,45
bihar,katihar,1999,whole year ,garlic,42,60,36,35,45
bihar,katihar,2000,whole year ,garlic,32,40,36,35,45
bihar,katihar,2001,whole year ,garlic,46,68,36,35,45
bihar,katihar,2002,whole year ,garlic,60,88,36,35,45
bihar,katihar,2003,whole year ,garlic,36,54,36,35,45
bihar,katihar,2004,whole year ,garlic,79,119,37,40,46
bihar,katihar,2005,whole year ,garlic,66,97,36,41,50
bihar,katihar,2007,whole year ,garlic,49,68,37,42,55
bihar,katihar,2008,whole year ,garlic,51,71,34,55,62
bihar,khagaria,1997,whole year ,garlic,25,33,36,41,50
bihar,khagaria,1998,whole year ,garlic,31,45,25,55,55
bihar,khagaria,1999,whole year ,garlic,20,28,25,55,55
bihar,khagaria,2000,whole year ,garlic,21,30,25,55,55
bihar,khagaria,2001,whole year ,garlic,22,32,34,45,52
bihar,khagaria,2002,whole year ,garlic,33,49,36,41,50
bihar,khagaria,2003,whole year ,garlic,35,53,37,42,55
bihar,khagaria,2004,whole year ,garlic,30,45,37,42,55
bihar,khagaria,2005,whole year ,garlic,40,59,37,42,55
bihar,khagaria,2007,whole year ,garlic,51,74,25,55,55
bihar,khagaria,2008,whole year ,garlic,51,81,36,35,45
bihar,kishanganj,1997,whole year ,garlic,120,160,34,45,52
bihar,kishanganj,1998,whole year ,garlic,118,171,37,40,46
bihar,kishanganj,1999,whole year ,garlic,243,345,37,42,55
bihar,kishanganj,2000,whole year ,garlic,295,364,37,40,46
bihar,kishanganj,2001,whole year ,garlic,108,159,36,41,50
bihar,kishanganj,2002,whole year ,garlic,62,92,36,35,45
bihar,kishanganj,2003,whole year ,garlic,85,128,37,40,46
bihar,kishanganj,2004,whole year ,garlic,89,134,37,42,55
bihar,kishanganj,2005,whole year ,garlic,267,394,36,41,50
bihar,kishanganj,2007,whole year ,garlic,256,355,36,41,50
bihar,kishanganj,2008,whole year ,garlic,263,364,36,40,54
bihar,madhepura,1997,whole year ,garlic,92,123,36,35,45
bihar,madhepura,1998,whole year ,garlic,56,83,36,40,54
bihar,madhepura,1999,whole year ,garlic,23,40,37,40,46
bihar,madhepura,2000,whole year ,garlic,71,107,35,50,59
bihar,madhepura,2002,whole year ,garlic,12,18,36,35,45
bihar,madhepura,2003,whole year ,garlic,453,79,34,45,52
bihar,madhepura,2004,whole year ,garlic,58,86,36,40,54
bihar,madhepura,2005,whole year ,garlic,58,86,37,42,55
bihar,madhepura,2007,whole year ,garlic,86,128,36,35,45
bihar,madhepura,2008,whole year ,garlic,84,125,37,40,46
bihar,madhubani,1997,whole year ,garlic,33,44,36,35,45
bihar,madhubani,1998,whole year ,garlic,42,61,37,42,55
bihar,madhubani,1999,whole year ,garlic,41,58,37,42,55
bihar,madhubani,2000,whole year ,garlic,44,66,34,45,52
bihar,madhubani,2001,whole year ,garlic,28,41,34,55,62
bihar,madhubani,2002,whole year ,garlic,24,35,35,50,59
bihar,madhubani,2003,whole year ,garlic,19,29,36,35,45
bihar,madhubani,2004,whole year ,garlic,22,33,36,41,50
bihar,madhubani,2005,whole year ,garlic,14,21,36,40,54
bihar,madhubani,2007,whole year ,garlic,42,61,36,40,54
bihar,madhubani,2008,whole year ,garlic,71,113,25,55,55
bihar,munger,1998,whole year ,garlic,2,3,36,35,45
bihar,muzaffarpur,1997,whole year ,garlic,146,223,36,35,45
bihar,muzaffarpur,1998,whole year ,garlic,147,214,36,35,45
bihar,muzaffarpur,1999,whole year ,garlic,196,291,36,35,45
bihar,muzaffarpur,2000,whole year ,garlic,114,173,25,55,55
bihar,muzaffarpur,2001,whole year ,garlic,133,201,34,55,62
bihar,muzaffarpur,2002,whole year ,garlic,110,162,34,45,52
bihar,muzaffarpur,2003,whole year ,garlic,155,234,34,45,52
bihar,muzaffarpur,2004,whole year ,garlic,108,163,34,55,62
bihar,muzaffarpur,2005,whole year ,garlic,93,137,35,50,59
bihar,muzaffarpur,2007,whole year ,garlic,20,29,25,55,55
bihar,muzaffarpur,2008,whole year ,garlic,82,144,37,40,46
bihar,nalanda,1997,whole year ,garlic,8,11,36,40,54
bihar,nalanda,1998,whole year ,garlic,33,48,37,42,55
bihar,nalanda,1999,whole year ,garlic,16,23,37,42,55
bihar,nalanda,2000,whole year ,garlic,25,31,36,41,50
bihar,nalanda,2001,whole year ,garlic,16,23,36,35,45
bihar,nalanda,2002,whole year ,garlic,20,30,25,55,55
bihar,nalanda,2003,whole year ,garlic,3,4,36,40,54
bihar,nalanda,2004,whole year ,garlic,3,5,25,55,55
bihar,nalanda,2005,whole year ,garlic,4,6,36,41,50
bihar,nalanda,2007,whole year ,garlic,3,4,37,40,46
bihar,nalanda,2008,whole year ,garlic,6,9,34,45,52
bihar,nawada,1997,whole year ,garlic,8,11,35,50,59
bihar,nawada,1998,whole year ,garlic,14,20,36,41,50
bihar,nawada,1999,whole year ,garlic,18,26,25,55,55
bihar,nawada,2000,whole year ,garlic,19,28,36,40,54
bihar,nawada,2001,whole year ,garlic,8,12,35,50,59
bihar,nawada,2002,whole year ,garlic,10,15,36,41,50
bihar,nawada,2003,whole year ,garlic,11,16,36,35,45
bihar,nawada,2004,whole year ,garlic,6,9,34,45,52
bihar,nawada,2005,whole year ,garlic,267,393,37,42,55
bihar,nawada,2007,whole year ,garlic,2,3,34,55,62
bihar,nawada,2008,whole year ,garlic,9,14,36,40,54
bihar,pashchim champaran,1997,whole year ,garlic,257,392,35,50,59
bihar,pashchim champaran,1998,whole year ,garlic,287,418,37,40,46
bihar,pashchim champaran,1999,whole year ,garlic,700,1038,36,35,45
bihar,pashchim champaran,2000,whole year ,garlic,666,1008,36,35,45
bihar,pashchim champaran,2001,whole year ,garlic,551,833,37,40,46
bihar,pashchim champaran,2002,whole year ,garlic,636,939,37,40,46
bihar,pashchim champaran,2003,whole year ,garlic,628,950,37,40,46
bihar,pashchim champaran,2004,whole year ,garlic,745,1126,37,40,46
bihar,pashchim champaran,2005,whole year ,garlic,630,931,36,35,45
bihar,pashchim champaran,2007,whole year ,garlic,614,893,36,40,54
bihar,pashchim champaran,2008,whole year ,garlic,628,1106,34,55,62
bihar,patna,1997,whole year ,garlic,5,7,36,35,45
bihar,patna,1998,whole year ,garlic,4,6,37,40,46
bihar,patna,1999,whole year ,garlic,4,6,36,41,50
bihar,patna,2000,whole year ,garlic,5,6,37,42,55
bihar,patna,2001,whole year ,garlic,4,6,37,42,55
bihar,patna,2002,whole year ,garlic,14,21,34,45,52
bihar,patna,2004,whole year ,garlic,14,21,36,35,45
bihar,patna,2005,whole year ,garlic,10,15,36,40,54
bihar,patna,2007,whole year ,garlic,2,3,35,50,59
bihar,patna,2008,whole year ,garlic,5,7,37,40,46
bihar,purbi champaran,1997,whole year ,garlic,364,556,36,35,45
bihar,purbi champaran,1998,whole year ,garlic,367,535,35,50,59
bihar,purbi champaran,1999,whole year ,garlic,367,544,34,55,62
bihar,purbi champaran,2000,whole year ,garlic,115,174,37,40,46
bihar,purbi champaran,2001,whole year ,garlic,283,428,34,55,62
bihar,purbi champaran,2003,whole year ,garlic,50,76,37,40,46
bihar,purbi champaran,2004,whole year ,garlic,133,201,34,45,52
bihar,purbi champaran,2005,whole year ,garlic,136,201,25,55,55
bihar,purbi champaran,2007,whole year ,garlic,141,205,36,35,45
bihar,purbi champaran,2008,whole year ,garlic,145,252,34,45,52
bihar,purnia,1997,whole year ,garlic,135,180,36,35,45
bihar,purnia,1998,whole year ,garlic,124,180,34,45,52
bihar,purnia,1999,whole year ,garlic,200,284,36,40,54
bihar,purnia,2000,whole year ,garlic,59,73,34,45,52
bihar,purnia,2001,whole year ,garlic,84,123,36,40,54
bihar,purnia,2002,whole year ,garlic,67,99,34,45,52
bihar,purnia,2003,whole year ,garlic,79,119,34,55,62
bihar,purnia,2004,whole year ,garlic,60,90,25,55,55
bihar,purnia,2005,whole year ,garlic,60,89,37,40,46
bihar,purnia,2007,whole year ,garlic,35,50,37,42,55
bihar,purnia,2008,whole year ,garlic,44,61,37,42,55
bihar,rohtas,1997,whole year ,garlic,39,52,34,45,52
bihar,rohtas,1998,whole year ,garlic,40,58,36,35,45
bihar,rohtas,1999,whole year ,garlic,61,87,36,35,45
bihar,rohtas,2000,whole year ,garlic,49,61,35,50,59
bihar,rohtas,2001,whole year ,garlic,50,73,34,45,52
bihar,rohtas,2002,whole year ,garlic,29,43,37,42,55
bihar,rohtas,2003,whole year ,garlic,7,11,37,42,55
bihar,rohtas,2004,whole year ,garlic,11,17,37,42,55
bihar,rohtas,2005,whole year ,garlic,4,6,25,55,55
bihar,saharsa,1997,whole year ,garlic,77,103,35,50,59
bihar,saharsa,1998,whole year ,garlic,24,36,37,42,55
bihar,saharsa,1999,whole year ,garlic,1,2,35,50,59
